Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04,0.9330134987831116,0.9542189836502075,0.9570310115814209,0.9485939741134644,0.9504690170288086,328230400
2010-01-05,0.9336246848106384,0.9548439979553223,0.9582809805870056,0.9445310235023499,0.9540629982948303,325196800
2010-01-06,0.9233882427215576,0.9443749785423279,0.9603130221366882,0.940625011920929,0.9539059996604919,440864000
2010-01-07,0.9235408902168274,0.9445310235023499,0.9482809901237488,0.9342190027236938,0.9456250071525574,328576000
2010-01-08,0.938513457775116,0.9598439931869507,0.9601560235023499,0.9350000023841858,0.9393749833106995,322451200
2010-01-11,0.9316389560699463,0.9528130292892456,0.9640629887580872,0.9424999952316284,0.9626560211181641,412710400
2010-01-12,0.9084165692329407,0.9290630221366882,0.9432809948921204,0.9182810187339783,0.9404690265655518,566784000
2010-01-13,0.9301105737686157,0.9512500166893005,0.9570310115814209,0.9214059710502625,0.934374988079071,566483200
2010-01-14,0.9313328266143799,0.9524999856948853,0.9582809805870056,0.9460939764976501,0.9471880197525024,367180800
2010-01-15,0.9105550050735474,0.9312499761581421,0.9595310091972351,0.9231250286102295,0.9556249976158142,603424000
2010-01-19,0.9391247034072876,0.9604690074920654,0.9624999761581421,0.9345309734344482,0.9348440170288086,341350400
2010-01-20,0.9128468632698059,0.9335939884185791,0.9479690194129944,0.9131249785423279,0.9473440051078796,603532800
2010-01-21,0.8949722051620483,0.9153130054473877,0.950780987739563,0.9081249833106995,0.9385939836502075,999916800
2010-01-22,0.8434852361679077,0.8626559972763062,0.9151560068130493,0.8575000166893005,0.9096879959106445,964006400
2010-01-25,0.8483739495277405,0.8676559925079346,0.8790630102157593,0.8604689836502075,0.8712499737739563,584448000
2010-01-26,0.8502075672149658,0.869530975818634,0.8904690146446228,0.8578130006790161,0.8668749928474426,503206400
2010-01-27,0.8628883957862854,0.8824999928474426,0.8885939717292786,0.8557810187339783,0.8668749928474426,632224000
2010-01-28,0.8198056817054749,0.8384379744529724,0.8728129863739014,0.8285940289497375,0.8712499737739563,932531200
2010-01-29,0.7904720902442932,0.8084380030632019,0.8556249737739563,0.802187979221344,0.8503130078315735,986380800
2010-02-01,0.8069722652435303,0.8253129720687866,0.8267189860343933,0.8118749856948853,0.8128129839897156,573958400
2010-02-02,0.821791410446167,0.8404690027236938,0.8456249833106995,0.817188024520874,0.8282809853553772,474022400
2010-02-03,0.8312630653381348,0.8501560091972351,0.8532810211181641,0.8317189812660217,0.8329690098762512,507424000
2010-02-04,0.7840551733970642,0.8018749952316284,0.8410940170288086,0.8010939955711365,0.8379690051078796,839059200
2010-02-05,0.795207679271698,0.8132809996604919,0.8154690265655518,0.7820309996604919,0.8059380054473877,1072064000
2010-02-08,0.7851247787475586,0.8029689788818359,0.8218749761581421,0.8014060258865356,0.8125,682425600
2010-02-09,0.8013187050819397,0.8195310235023499,0.8339059948921204,0.8059380054473877,0.8214060068130493,816217600
2010-02-10,0.7979580760002136,0.8160939812660217,0.8268749713897705,0.8054689764976501,0.8195310235023499,485977600
2010-02-11,0.8213327527046204,0.8399999737739563,0.8445309996604919,0.8059380054473877,0.8159379959106445,557747200
2010-02-12,0.8253054618835449,0.8440629839897156,0.8481249809265137,0.8217189908027649,0.8251559734344482,661081600
2010-02-16,0.8460832238197327,0.8653129935264587,0.8664060235023499,0.8470309972763062,0.8553130030632019,337004800
2010-02-17,0.8550963997840881,0.8745309710502625,0.8748440146446228,0.8628129959106445,0.8725000023841858,354073600
2010-02-18,0.8660963177680969,0.8857809901237488,0.8890630006790161,0.8703129887580872,0.8735939860343933,313619200
2010-02-19,0.8650279641151428,0.8846880197525024,0.893750011920929,0.8767189979553223,0.8829690217971802,400153600
2010-02-22,0.8613610863685608,0.8809379935264587,0.8928130269050598,0.875,0.8926560282707214,348697600
2010-02-23,0.8395135998725891,0.8585940003395081,0.8814060091972351,0.8504689931869507,0.879688024520874,473395200
2010-02-24,0.8560135960578918,0.8754690289497375,0.8829690217971802,0.864687979221344,0.8673440217971802,398432000
2010-02-25,0.8578470349311829,0.877344012260437,0.8793749809265137,0.8454689979553223,0.857030987739563,528851200
2010-02-26,0.8628883957862854,0.8824999928474426,0.8856250047683716,0.8675000071525574,0.8753129839897156,403936000
2010-03-01,0.8871802687644958,0.9073439836502075,0.9107810258865356,0.8890630006790161,0.8890630006790161,348070400
2010-03-02,0.8925276398658752,0.9128130078315735,0.9248440265655518,0.9092190265655518,0.9132810235023499,506035200
2010-03-03,0.8946660161018372,0.9150000214576721,0.9237499833106995,0.9082810282707214,0.9175000190734863,345363200
2010-03-04,0.9003188610076904,0.9207810163497925,0.9231250286102295,0.9070309996604919,0.9167190194129944,292128000
2010-03-05,0.9269026517868042,0.9479690194129944,0.9515630006790161,0.9309380054473877,0.9356250166893005,413708800
2010-03-08,0.9311801195144653,0.9523440003395081,0.9567189812660217,0.9489060044288635,0.9496880173683167,282956800
2010-03-09,0.9438611268997192,0.9653130173683167,0.973438024520874,0.9467189908027649,0.9467189908027649,471680000
2010-03-10,0.9566942453384399,0.9784380197525024,0.9829689860343933,0.9634379744529724,0.9635940194129944,436076800
2010-03-11,0.9635690450668335,0.9854689836502075,0.9857810139656067,0.9706249833106995,0.9745309948921204,371385600
2010-03-12,0.9649437665939331,0.9868749976158142,0.9925000071525574,0.9784380197525024,0.9925000071525574,391430400
2010-03-15,0.9609721302986145,0.9828130006790161,0.9868749976158142,0.9679690003395081,0.9818750023841858,318368000
2010-03-16,0.9727357625961304,0.9948440194129944,0.9967190027236938,0.981249988079071,0.9871879816055298,357785600
2010-03-17,0.9762498736381531,0.9984380006790161,1.0087499618530273,0.9931250214576721,0.9962499737739563,386912000
2010-03-18,0.9831245541572571,1.0054689645767212,1.0078129768371582,0.9962499737739563,1.0010939836502075,339347200
2010-03-19,0.9718186259269714,0.9939060211181641,1.0129690170288086,0.9865630269050598,0.9939060211181641,445228800
2010-03-22,0.9892358779907227,1.011718988418579,1.019531011581421,0.9837499856948853,0.9859380125999451,368710400
2010-03-23,1.003443717956543,1.0262500047683716,1.0271879434585571,1.0053130388259888,1.015625,371296000
2010-03-24,0.9938185811042786,1.0164060592651367,1.0220309495925903,1.0112500190734863,1.021875023841858,317388800
2010-03-25,0.9895406365394592,1.0120309591293335,1.0401560068130493,1.010938048362732,1.0323439836502075,499904000
2010-03-26,0.9930547475814819,1.015625,1.0285940170288086,1.003906011581421,1.0207810401916504,408416000
2010-03-29,1.001916766166687,1.0246880054473877,1.0317189693450928,1.0192190408706665,1.024999976158142,274681600
2010-03-30,1.0083324909210205,1.03125,1.0378129482269287,1.0175000429153442,1.0296880006790161,277843200
2010-03-31,0.9997771382331848,1.0225000381469727,1.0331250429153442,1.0173439979553223,1.024219036102295,349491200
2010-04-01,0.9988610744476318,1.0215630531311035,1.0440629720687866,1.0054689645767212,1.0292190313339233,415923200
2010-04-05,1.0165833234786987,1.039687991142273,1.0446879863739014,1.0204689502716064,1.0253130197525024,266483200
2010-04-06,1.0222357511520386,1.045469045639038,1.0521880388259888,1.0307810306549072,1.034999966621399,311129600
2010-04-07,1.0184162855148315,1.0415630340576172,1.0512499809265137,1.029844045639038,1.0435940027236938,550726400
2010-04-08,1.0213185548782349,1.044530987739563,1.0487500429153442,1.024062991142273,1.0353130102157593,359904000
2010-04-09,1.0339995622634888,1.0575000047683716,1.058593988418579,1.0410939455032349,1.046875,287219200
2010-04-12,1.0355277061462402,1.0590629577636719,1.0651559829711914,1.0543750524520874,1.0592190027236938,269728000
2010-04-13,1.0462218523025513,1.0700000524520874,1.0715630054473877,1.050781011581421,1.0571880340576172,307072000
2010-04-14,1.0714296102523804,1.0957809686660767,1.096094012260437,1.078281044960022,1.080625057220459,381024000
2010-04-15,1.0807498693466187,1.1053129434585571,1.1081249713897705,1.0940630435943604,1.0943750143051147,393657600
2010-04-16,1.0552353858947754,1.0792189836502075,1.1050000190734863,1.064687967300415,1.097656011581421,999302400
2010-04-19,1.0534021854400635,1.0773439407348633,1.084375023841858,1.0514060258865356,1.0714060068130493,598419200
2010-04-20,1.0644023418426514,1.0885939598083496,1.093593955039978,1.0745309591293335,1.0889060497283936,424723200
2010-04-21,1.076318383216858,1.100780963897705,1.1076560020446777,1.0873440504074097,1.102344036102295,548140800
2010-04-22,1.0876245498657227,1.1123440265655518,1.1146880388259888,1.0670310258865356,1.0796879529953003,721132800
2010-04-23,1.0969436168670654,1.1218750476837158,1.1240630149841309,1.1035939455032349,1.1124999523162842,537888000
2010-04-26,1.0915963649749756,1.116405963897705,1.1279690265655518,1.1126559972763062,1.122655987739563,439411200
2010-04-27,1.0466800928115845,1.0704690217971802,1.1176559925079346,1.0640629529953003,1.1085939407348633,973030400
2010-04-28,1.0475960969924927,1.0714060068130493,1.0821880102157593,1.0540629625320435,1.0812499523162842,747993600
2010-04-29,1.0828882455825806,1.1074999570846558,1.1121879816055298,1.0814059972763062,1.0814059972763062,405158400
2010-04-30,1.041943907737732,1.0656249523162842,1.1109379529953003,1.062656044960022,1.1065629720687866,484979200
2010-05-03,1.0699024200439453,1.0942189693450928,1.1045310497283936,1.0726560354232788,1.0728130340576172,361849600
2010-05-04,1.0052772760391235,1.0281250476837158,1.0674999952316284,1.013280987739563,1.066406011581421,715129600
2010-05-05,0.9954997301101685,1.018125057220459,1.031093955039978,0.9950000047683716,1.0087499618530273,731417600
2010-05-06,0.9296520352363586,0.950780987739563,1.0237499475479126,0.7521880269050598,1.0059380531311035,1123078400
2010-05-07,0.8848884701728821,0.9049999713897705,0.9589059948921204,0.8642190098762512,0.9353129863739014,1490803200
